date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:13:19	75640/75640	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Dec%202020%2017:43:21%20GMT	https://i.ibb.co/Db4VbVw/1607943254-page-skin.jpg	F:/sports/dady/i.ibb.co/Db4VbVw/1607943254-page-skin.jpg	(from https://daddylive.fun/stream/stream-60.php)
15:13:21	69522/69522	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Nov%202021%2015:18:25%20GMT	http://st.chatango.com/js/gz/emb.js	F:/sports/dady/st.chatango.com/js/gz/emb.js	(from https://daddylive.fun/stream/stream-60.php)
15:13:21	55103/55103	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:21%20GMT	https://daddylive.fun/cast/stream-60.php	F:/sports/dady/daddylive.fun/cast/stream-60.html	(from https://daddylive.fun/stream/stream-60.php)
15:13:22	28320/28320	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2007%20Dec%202021%2023:40:33%20GMT	https://daddylive.fun/stream/js/holder.min.js	F:/sports/dady/daddylive.fun/stream/js/holder.min.js	(from https://daddylive.fun/stream/stream-60.php)
15:13:22	1665/1665	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Feb%202022%2009:43:23%20GMT	https://daddylive.fun/cricket/GET	F:/sports/dady/daddylive.fun/cricket/GET	(from https://daddylive.fun/cricket/cricket-1.php)
15:13:23	108082/108082	---MCZ	200	added ('OK')	text/css	date:Sat,%2023%20Oct%202021%2023:51:38%20GMT	https://daddylive.fun/cricket/stylesheet.css	F:/sports/dady/daddylive.fun/cricket/stylesheet.css	(from https://daddylive.fun/cricket/cricket-1.php)
15:13:23	250/250	---MCZ	200	added ('OK')	text/css	date:Sat,%2023%20Oct%202021%2023:51:38%20GMT	https://daddylive.fun/cricket/css/custom.css	F:/sports/dady/daddylive.fun/cricket/css/custom.css	(from https://daddylive.fun/cricket/cricket-1.php)
15:13:24	54885/54885	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:25%20GMT	https://daddylive.fun/stream/stream-75.php	F:/sports/dady/daddylive.fun/stream/stream-75.html	(from https://daddylive.fun/cricket/cricket-1.php)
15:13:25	35715/35715	---M--	200	added ('OK')	image/jpeg	etag:%229d9868c898a6bed4f6b97334108ed97f%22	https://i.imgur.com/mUHAEDX.jpg	F:/sports/dady/i.imgur.com/mUHAEDX.jpg	(from https://daddylive.fun/cricket/cricket-1.php)
15:13:27	28320/28320	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2023%20Oct%202021%2023:51:38%20GMT	https://daddylive.fun/cricket/js/holder.min.js	F:/sports/dady/daddylive.fun/cricket/js/holder.min.js	(from https://daddylive.fun/cricket/cricket-1.php)
15:13:28	54661/54661	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:29%20GMT	https://daddylive.fun/cast/stream-121.php	F:/sports/dady/daddylive.fun/cast/stream-121.html	(from https://daddylive.fun/stream/stream-121.php)
15:13:29	54636/54636	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:30%20GMT	https://daddylive.fun/cast/stream-51.php	F:/sports/dady/daddylive.fun/cast/stream-51.html	(from https://daddylive.fun/stream/stream-51.php)
15:13:30	54636/54636	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:31%20GMT	https://daddylive.fun/cast/stream-52.php	F:/sports/dady/daddylive.fun/cast/stream-52.html	(from https://daddylive.fun/stream/stream-52.php)
15:13:31	54638/54638	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:32%20GMT	https://daddylive.fun/cast/stream-53.php	F:/sports/dady/daddylive.fun/cast/stream-53.html	(from https://daddylive.fun/stream/stream-53.php)
15:13:32	54661/54661	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:33%20GMT	https://daddylive.fun/cast/stream-131.php	F:/sports/dady/daddylive.fun/cast/stream-131.html	(from https://daddylive.fun/stream/stream-131.php)
15:13:33	54661/54661	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:33%20GMT	https://daddylive.fun/cast/stream-133.php	F:/sports/dady/daddylive.fun/cast/stream-133.html	(from https://daddylive.fun/stream/stream-133.php)
15:13:33	54661/54661	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:34%20GMT	https://daddylive.fun/cast/stream-132.php	F:/sports/dady/daddylive.fun/cast/stream-132.html	(from https://daddylive.fun/stream/stream-132.php)
15:13:34	54661/54661	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:35%20GMT	https://daddylive.fun/cast/stream-394.php	F:/sports/dady/daddylive.fun/cast/stream-394.html	(from https://daddylive.fun/stream/stream-394.php)
15:13:35	54661/54661	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:36%20GMT	https://daddylive.fun/cast/stream-343.php	F:/sports/dady/daddylive.fun/cast/stream-343.html	(from https://daddylive.fun/stream/stream-343.php)
15:13:36	54661/54661	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:36%20GMT	https://daddylive.fun/cast/stream-344.php	F:/sports/dady/daddylive.fun/cast/stream-344.html	(from https://daddylive.fun/stream/stream-344.php)
15:13:36	54661/54661	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:37%20GMT	https://daddylive.fun/cast/stream-302.php	F:/sports/dady/daddylive.fun/cast/stream-302.html	(from https://daddylive.fun/stream/stream-302.php)
15:13:37	54661/54661	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:38%20GMT	https://daddylive.fun/cast/stream-313.php	F:/sports/dady/daddylive.fun/cast/stream-313.html	(from https://daddylive.fun/stream/stream-313.php)
15:13:38	54650/54650	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:38%20GMT	https://daddylive.fun/cast/stream-31.php	F:/sports/dady/daddylive.fun/cast/stream-31.html	(from https://daddylive.fun/stream/stream-31.php)
15:13:43	54630/54630	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:39%20GMT	https://daddylive.fun/cast/stream-67.php	F:/sports/dady/daddylive.fun/cast/stream-67.html	(from https://daddylive.fun/stream/stream-67.php)
15:13:44	55181/55181	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:45%20GMT	https://daddylive.fun/cast/stream-1.php	F:/sports/dady/daddylive.fun/cast/stream-1.html	(from https://daddylive.fun/stream/stream-1.php)
15:13:44	1224/1224	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Feb%202022%2009:43:45%20GMT	https://daddylive.fun/cast/stream-414.php	F:/sports/dady/daddylive.fun/cast/stream-414.php	(from https://daddylive.fun/stream/stream-414.php)
15:13:46	54661/54661	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:46%20GMT	https://daddylive.fun/cast/stream-136.php	F:/sports/dady/daddylive.fun/cast/stream-136.html	(from https://daddylive.fun/stream/stream-136.php)
15:13:46	1665/1665	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Feb%202022%2009:43:47%20GMT	https://daddylive.fun/cast/stream-14O.php	F:/sports/dady/daddylive.fun/cast/stream-14O.php	(from https://daddylive.fun/stream/stream-140.php)
15:13:47	55102/55102	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:48%20GMT	https://daddylive.fun/cast/stream-134.php	F:/sports/dady/daddylive.fun/cast/stream-134.html	(from https://daddylive.fun/stream/stream-134.php)
15:13:48	54661/54661	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:48%20GMT	https://daddylive.fun/cast/stream-146.php	F:/sports/dady/daddylive.fun/cast/stream-146.html	(from https://daddylive.fun/stream/stream-146.php)
15:13:49	55083/55083	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:49%20GMT	https://daddylive.fun/cast/stream-5.php	F:/sports/dady/daddylive.fun/cast/stream-5.html	(from https://daddylive.fun/stream/stream-5.php)
15:13:49	54661/54661	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:50%20GMT	https://daddylive.fun/cast/stream-144.php	F:/sports/dady/daddylive.fun/cast/stream-144.html	(from https://daddylive.fun/stream/stream-144.php)
15:13:50	54642/54642	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:51%20GMT	https://daddylive.fun/cast/stream-7.php	F:/sports/dady/daddylive.fun/cast/stream-7.html	(from https://daddylive.fun/stream/stream-7.php)
15:13:51	55087/55087	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:52%20GMT	https://daddylive.fun/cast/stream-13.php	F:/sports/dady/daddylive.fun/cast/stream-13.html	(from https://daddylive.fun/stream/stream-13.php)
15:13:52	54646/54646	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:52%20GMT	https://daddylive.fun/cast/stream-14.php	F:/sports/dady/daddylive.fun/cast/stream-14.html	(from https://daddylive.fun/stream/stream-14.php)
15:13:52	55087/55087	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:53%20GMT	https://daddylive.fun/cast/stream-15.php	F:/sports/dady/daddylive.fun/cast/stream-15.html	(from https://daddylive.fun/stream/stream-15.php)
15:13:52	1224/1224	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Feb%202022%2009:43:53%20GMT	https://daddylive.fun/cast/stream-433.php	F:/sports/dady/daddylive.fun/cast/stream-433.php	(from https://daddylive.fun/stream/stream-433.php)
15:13:53	55083/55083	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:54%20GMT	https://daddylive.fun/cast/stream-2.php	F:/sports/dady/daddylive.fun/cast/stream-2.html	(from https://daddylive.fun/stream/stream-2.php)
15:13:54	54646/54646	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:55%20GMT	https://daddylive.fun/cast/stream-28.php	F:/sports/dady/daddylive.fun/cast/stream-28.html	(from https://daddylive.fun/stream/stream-28.php)
15:13:54	1665/1665	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Feb%202022%2009:43:55%20GMT	https://daddylive.fun/cast/stream-429.php	F:/sports/dady/daddylive.fun/cast/stream-429.php	(from https://daddylive.fun/stream/stream-429.php)
15:13:55	54646/54646	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:56%20GMT	https://daddylive.fun/cast/stream-18.php	F:/sports/dady/daddylive.fun/cast/stream-18.html	(from https://daddylive.fun/stream/stream-18.php)
15:13:56	66840/66840	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:57%20GMT	https://daddylive.fun/cast/stream-400.php	F:/sports/dady/daddylive.fun/cast/stream-400.html	(from https://daddylive.fun/stream/stream-400.php)
15:13:57	54647/54647	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:57%20GMT	https://daddylive.fun/cast/stream-94.php	F:/sports/dady/daddylive.fun/cast/stream-94.html	(from https://daddylive.fun/stream/stream-94.php)
15:13:57	54646/54646	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:58%20GMT	https://daddylive.fun/cast/stream-93.php	F:/sports/dady/daddylive.fun/cast/stream-93.html	(from https://daddylive.fun/stream/stream-93.php)
15:13:58	54646/54646	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:59%20GMT	https://daddylive.fun/cast/stream-20.php	F:/sports/dady/daddylive.fun/cast/stream-20.html	(from https://daddylive.fun/stream/stream-20.php)
15:13:58	54642/54642	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:59%20GMT	https://daddylive.fun/cast/stream-6.php	F:/sports/dady/daddylive.fun/cast/stream-6.html	(from https://daddylive.fun/stream/stream-6.php)
15:13:59	54630/54630	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:00%20GMT	https://daddylive.fun/cast/stream-62.php	F:/sports/dady/daddylive.fun/cast/stream-62.html	(from https://daddylive.fun/stream/stream-62.php)
15:13:59	1224/1224	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Feb%202022%2009:44:00%20GMT	https://daddylive.fun/cast/stream-425.php	F:/sports/dady/daddylive.fun/cast/stream-425.php	(from https://daddylive.fun/stream/stream-425.php)
15:14:00	54661/54661	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:01%20GMT	https://daddylive.fun/cast/stream-372.php	F:/sports/dady/daddylive.fun/cast/stream-372.html	(from https://daddylive.fun/stream/stream-372.php)
15:14:01	54638/54638	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:02%20GMT	https://daddylive.fun/cast/stream-63.php	F:/sports/dady/daddylive.fun/cast/stream-63.html	(from https://daddylive.fun/stream/stream-63.php)
15:14:02	55103/55103	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:02%20GMT	https://daddylive.fun/cast/stream-48.php	F:/sports/dady/daddylive.fun/cast/stream-48.html	(from https://daddylive.fun/stream/stream-48.php)
15:14:02	1665/1665	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Feb%202022%2009:44:03%20GMT	https://daddylive.fun/cast/stream-431.php	F:/sports/dady/daddylive.fun/cast/stream-431.php	(from https://daddylive.fun/stream/stream-431.php)
15:14:02	1665/1665	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Feb%202022%2009:44:03%20GMT	https://daddylive.fun/cast/stream-432.php	F:/sports/dady/daddylive.fun/cast/stream-432.php	(from https://daddylive.fun/stream/stream-432.php)
15:14:03	1665/1665	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Feb%202022%2009:44:04%20GMT	https://daddylive.fun/cast/stream-413.php	F:/sports/dady/daddylive.fun/cast/stream-413.php	(from https://daddylive.fun/stream/stream-413.php)
15:14:04	55083/55083	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:05%20GMT	https://daddylive.fun/cast/stream-4.php	F:/sports/dady/daddylive.fun/cast/stream-4.html	(from https://daddylive.fun/stream/stream-4.php)
15:14:04	55083/55083	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:05%20GMT	https://daddylive.fun/cast/stream-8.php	F:/sports/dady/daddylive.fun/cast/stream-8.html	(from https://daddylive.fun/stream/stream-8.php)
15:14:05	55091/55091	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:06%20GMT	https://daddylive.fun/cast/stream-32.php	F:/sports/dady/daddylive.fun/cast/stream-32.html	(from https://daddylive.fun/stream/stream-32.php)
15:14:06	55102/55102	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:06%20GMT	https://daddylive.fun/cast/stream-117.php	F:/sports/dady/daddylive.fun/cast/stream-117.html	(from https://daddylive.fun/stream/stream-117.php)
15:14:06	55071/55071	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:07%20GMT	https://daddylive.fun/cast/stream-56.php	F:/sports/dady/daddylive.fun/cast/stream-56.html	(from https://daddylive.fun/stream/stream-56.php)
15:14:07	55101/55101	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:08%20GMT	https://daddylive.fun/cast/stream-74.php	F:/sports/dady/daddylive.fun/cast/stream-74.html	(from https://daddylive.fun/stream/stream-74.php)
15:14:07	54668/54668	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:08%20GMT	https://daddylive.fun/cast/stream-71.php	F:/sports/dady/daddylive.fun/cast/stream-71.html	(from https://daddylive.fun/stream/stream-71.php)
15:14:08	55099/55099	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:09%20GMT	https://daddylive.fun/cast/stream-85.php	F:/sports/dady/daddylive.fun/cast/stream-85.html	(from https://daddylive.fun/stream/stream-85.php)
15:14:09	66839/66839	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:09%20GMT	https://daddylive.fun/cast/stream-401.php	F:/sports/dady/daddylive.fun/cast/stream-401.html	(from https://daddylive.fun/stream/stream-401.php)
15:14:09	55102/55102	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:10%20GMT	https://daddylive.fun/cast/stream-149.php	F:/sports/dady/daddylive.fun/cast/stream-149.html	(from https://daddylive.fun/stream/stream-149.php)
15:14:10	54642/54642	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:11%20GMT	https://daddylive.fun/cast/stream-9.php	F:/sports/dady/daddylive.fun/cast/stream-9.html	(from https://daddylive.fun/stream/stream-9.php)
15:14:11	55103/55103	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:11%20GMT	https://daddylive.fun/cast/stream-104.php	F:/sports/dady/daddylive.fun/cast/stream-104.html	(from https://daddylive.fun/stream/stream-104.php)
15:14:11	54660/54660	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:12%20GMT	https://daddylive.fun/cast/stream-49.php	F:/sports/dady/daddylive.fun/cast/stream-49.html	(from https://daddylive.fun/stream/stream-49.php)
15:14:12	55102/55102	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:13%20GMT	https://daddylive.fun/cast/stream-386.php	F:/sports/dady/daddylive.fun/cast/stream-386.html	(from https://daddylive.fun/stream/stream-386.php)
15:14:12	54646/54646	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:13%20GMT	https://daddylive.fun/cast/stream-10.php	F:/sports/dady/daddylive.fun/cast/stream-10.html	(from https://daddylive.fun/stream/stream-10.php)
15:14:13	54646/54646	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:14%20GMT	https://daddylive.fun/cast/stream-11.php	F:/sports/dady/daddylive.fun/cast/stream-11.html	(from https://daddylive.fun/stream/stream-11.php)
15:14:14	54646/54646	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:15%20GMT	https://daddylive.fun/cast/stream-22.php	F:/sports/dady/daddylive.fun/cast/stream-22.html	(from https://daddylive.fun/stream/stream-22.php)
15:14:14	54646/54646	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:15%20GMT	https://daddylive.fun/cast/stream-12.php	F:/sports/dady/daddylive.fun/cast/stream-12.html	(from https://daddylive.fun/stream/stream-12.php)
15:14:15	54668/54668	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:16%20GMT	https://daddylive.fun/cast/stream-35.php	F:/sports/dady/daddylive.fun/cast/stream-35.html	(from https://daddylive.fun/stream/stream-35.php)
15:14:16	54661/54661	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:16%20GMT	https://daddylive.fun/cast/stream-116.php	F:/sports/dady/daddylive.fun/cast/stream-116.html	(from https://daddylive.fun/stream/stream-116.php)
15:14:16	54661/54661	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:17%20GMT	https://daddylive.fun/cast/stream-138.php	F:/sports/dady/daddylive.fun/cast/stream-138.html	(from https://daddylive.fun/stream/stream-138.php)
15:14:17	54674/54674	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:18%20GMT	https://daddylive.fun/cast/stream-50.php	F:/sports/dady/daddylive.fun/cast/stream-50.html	(from https://daddylive.fun/stream/stream-50.php)
15:14:18	54646/54646	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:18%20GMT	https://daddylive.fun/cast/stream-16.php	F:/sports/dady/daddylive.fun/cast/stream-16.html	(from https://daddylive.fun/stream/stream-16.php)
15:14:18	1224/1224	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Feb%202022%2009:44:19%20GMT	https://daddylive.fun/cast/stream-428.php	F:/sports/dady/daddylive.fun/cast/stream-428.php	(from https://daddylive.fun/stream/stream-428.php)
15:14:19	54630/54630	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:20%20GMT	https://daddylive.fun/cast/stream-61.php	F:/sports/dady/daddylive.fun/cast/stream-61.html	(from https://daddylive.fun/stream/stream-61.php)
15:14:19	54661/54661	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:20%20GMT	https://daddylive.fun/cast/stream-125.php	F:/sports/dady/daddylive.fun/cast/stream-125.html	(from https://daddylive.fun/stream/stream-125.php)
15:14:20	54661/54661	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:21%20GMT	https://daddylive.fun/cast/stream-130.php	F:/sports/dady/daddylive.fun/cast/stream-130.html	(from https://daddylive.fun/stream/stream-130.php)
15:14:21	54672/54672	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:21%20GMT	https://daddylive.fun/cast/stream-38.php	F:/sports/dady/daddylive.fun/cast/stream-38.html	(from https://daddylive.fun/stream/stream-38.php)
15:14:21	54661/54661	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:22%20GMT	https://daddylive.fun/cast/stream-119.php	F:/sports/dady/daddylive.fun/cast/stream-119.html	(from https://daddylive.fun/stream/stream-119.php)
15:14:22	54646/54646	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:23%20GMT	https://daddylive.fun/cast/stream-98.php	F:/sports/dady/daddylive.fun/cast/stream-98.html	(from https://daddylive.fun/stream/stream-98.php)
15:14:22	54666/54666	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:23%20GMT	https://daddylive.fun/cast/stream-73.php	F:/sports/dady/daddylive.fun/cast/stream-73.html	(from https://daddylive.fun/stream/stream-73.php)
15:14:23	54650/54650	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:24%20GMT	https://daddylive.fun/cast/stream-83.php	F:/sports/dady/daddylive.fun/cast/stream-83.html	(from https://daddylive.fun/stream/stream-83.php)
15:14:24	54661/54661	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:24%20GMT	https://daddylive.fun/cast/stream-150.php	F:/sports/dady/daddylive.fun/cast/stream-150.html	(from https://daddylive.fun/stream/stream-150.php)
15:14:24	54661/54661	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:25%20GMT	https://daddylive.fun/cast/stream-141.php	F:/sports/dady/daddylive.fun/cast/stream-141.html	(from https://daddylive.fun/stream/stream-141.php)
15:14:25	54656/54656	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:25%20GMT	https://daddylive.fun/cast/stream-34.php	F:/sports/dady/daddylive.fun/cast/stream-34.html	(from https://daddylive.fun/stream/stream-34.php)
15:14:25	54661/54661	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:26%20GMT	https://daddylive.fun/cast/stream-139.php	F:/sports/dady/daddylive.fun/cast/stream-139.html	(from https://daddylive.fun/stream/stream-139.php)
15:14:26	55102/55102	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:27%20GMT	https://daddylive.fun/cast/stream-137.php	F:/sports/dady/daddylive.fun/cast/stream-137.html	(from https://daddylive.fun/stream/stream-137.php)
15:14:27	54646/54646	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:27%20GMT	https://daddylive.fun/cast/stream-92.php	F:/sports/dady/daddylive.fun/cast/stream-92.html	(from https://daddylive.fun/stream/stream-92.php)
15:14:27	55102/55102	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:28%20GMT	https://daddylive.fun/cast/stream-127.php	F:/sports/dady/daddylive.fun/cast/stream-127.html	(from https://daddylive.fun/stream/stream-127.php)
15:14:27	1224/1224	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Feb%202022%2009:44:28%20GMT	https://daddylive.fun/cast/stream-440.php	F:/sports/dady/daddylive.fun/cast/stream-440.php	(from https://daddylive.fun/stream/stream-440.php)
15:14:28	54646/54646	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:29%20GMT	https://daddylive.fun/cast/stream-81.php	F:/sports/dady/daddylive.fun/cast/stream-81.html	(from https://daddylive.fun/stream/stream-81.php)
15:14:29	55102/55102	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:30%20GMT	https://daddylive.fun/cast/stream-143.php	F:/sports/dady/daddylive.fun/cast/stream-143.html	(from https://daddylive.fun/stream/stream-143.php)
15:14:30	54646/54646	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:30%20GMT	https://daddylive.fun/cast/stream-90.php	F:/sports/dady/daddylive.fun/cast/stream-90.html	(from https://daddylive.fun/stream/stream-90.php)
15:14:30	55087/55087	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:31%20GMT	https://daddylive.fun/cast/stream-17.php	F:/sports/dady/daddylive.fun/cast/stream-17.html	(from https://daddylive.fun/stream/stream-17.php)
15:14:31	54646/54646	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:32%20GMT	https://daddylive.fun/cast/stream-91.php	F:/sports/dady/daddylive.fun/cast/stream-91.html	(from https://daddylive.fun/stream/stream-91.php)
15:14:31	54661/54661	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:32%20GMT	https://daddylive.fun/cast/stream-135.php	F:/sports/dady/daddylive.fun/cast/stream-135.html	(from https://daddylive.fun/stream/stream-135.php)
15:14:32	54668/54668	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:33%20GMT	https://daddylive.fun/cast/stream-72.php	F:/sports/dady/daddylive.fun/cast/stream-72.html	(from https://daddylive.fun/stream/stream-72.php)
15:14:33	54654/54654	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:33%20GMT	https://daddylive.fun/cast/stream-66.php	F:/sports/dady/daddylive.fun/cast/stream-66.html	(from https://daddylive.fun/stream/stream-66.php)
15:14:33	54661/54661	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:34%20GMT	https://daddylive.fun/cast/stream-391.php	F:/sports/dady/daddylive.fun/cast/stream-391.html	(from https://daddylive.fun/stream/stream-391.php)
15:14:34	54646/54646	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:35%20GMT	https://daddylive.fun/cast/stream-23.php	F:/sports/dady/daddylive.fun/cast/stream-23.html	(from https://daddylive.fun/stream/stream-23.php)
15:14:35	54642/54642	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:44:35%20GMT	https://daddylive.fun/cast/stream-3.php	F:/sports/dady/daddylive.fun/cast/stream-3.html	(from https://daddylive.fun/stream/stream-3.php)
